bs,adj_bs_i_0,adj_bs_i_1,adj_bs_i_2,adj_bs_i_3,adj_bs_i_4,adj_bs_i_5,adj_bs_i_6
6631,5936,2545,12123,13112,10459,1690,7217
6632,4697,8015,3362,9980,7716,11352,13122
6637,4600,1461,7615,4972,3928,9888,12239
6639,6871,12409,8060,2363,12231,9885,7001
6652,10873,11644,7467,5093,4807,2299,5362
6654,2297,5902,829,5599,10617,9012,10613
6655,3758,7016,7185,2831,7260,8525,10032
6658,10313,5201,12663,5527,6058,5511,10059
6662,1778,5257,5118,12674,244,7332,2973
6681,12278,6829,3249,3353,11422,10878,2543
6684,10472,10577,3110,7571,3716,11318,7792
6686,2544,6891,11714,2735,10678,8410,6733
6687,3206,3707,5144,1766,5213,5291,3324
6688,3454,10386,4507,10957,10959,1055,3576
6690,5579,10776,962,9491,10783,10094,5891
6691,6755,7517,6588,12988,6720,2707,6754
6692,1879,553,5358,7103,8226,8230,604
6693,550,9114,6895,9733,8235,7018,11414
6694,4795,5908,1803,1757,2537,4268,3694
6697,1506,4405,2881,11671,6957,10090,857
6698,4670,1497,10485,9002,6796,3980,11073
6699,65,10017,6336,6487,8133,4884,2883
6700,11668,830,1508,12041,8331,5739,7634
6701,11671,4402,1506,2881,7235,10090,6177
6705,4572,3135,2715,12049,12611,7673,10787
6706,7635,6337,157,7300,7376,2320,11083
6707,4572,12049,12600,13063,2715,10614,10503
6709,8337,6956,6802,826,9153,7407,9751
6710,12766,828,6807,9154,7384,8339,7177
6711,5833,5601,6186,1293,6243,7801,11382
6712,6987,12251,6688,12797,5877,5466,4917
6713,3147,7412,6204,2458,5602,13147,3722
6715,6605,4295,5978,5312,2468,10970,2702
6717,5218,5933,6077,3238,5587,5377,3352
6719,2476,4528,2032,1990,239,2037,9834
6720,2734,7414,7173,7668,2642,7825,7267
6721,7045,3736,6255,2035,6733,6215,3354
6722,1047,6442,7256,7413,228,2348,9833
6724,5694,9521,8937,9513,7264,6788,2355
6725,398,3744,9973,4277,7314,3576,3888
6726,11771,6057,8714,4196,248,613,4015
6727,246,4592,1062,9546,12482,6257,1337
6732,5177,6325,275,10571,4916,10269,11774
6733,3367,1069,9980,4198,8015,3363,4201
6734,7226,10860,5907,4599,5393,7592,12652
6735,6480,5701,7625,9606,12652,10860,5393
6736,5404,1799,6690,9601,8906,8059,774
6750,2585,2711,5435,9010,5147,3332,2316
6751,3764,7548,8525,6967,2831,12530,3758
6752,5201,5527,6058,6966,10313,12535,10059
6754,1778,5118,12544,7332,5257,9514,244
6755,3098,2376,9240,10475,400,5436,6585
6758,5349,9939,1777,5258,2534,6509,3748
6759,5639,6025,410,5211,413,4078,10318
6760,1797,409,1794,9487,12798,7488,3788
6761,6291,8609,8103,10874,1291,1747,4922
6762,4553,7356,1798,2531,7763,7420,3773
6773,4975,5445,1296,2861,5590,7468,3421
6778,5080,6407,7792,6335,3952,1765,8014
6780,12578,3454,10887,10386,3713,10957,6614
6783,4927,3107,1776,6260,3714,6472,6241
6784,1782,7331,10751,5216,6717,7831,1772
6785,7658,5580,1480,3462,11415,2713,4811
6788,3341,1470,8857,7122,7508,3342,8451
6790,4673,7200,3417,10614,6353,7767,8341
6791,5011,7036,7794,2290,10784,12171,152
6792,5095,4520,9592,8040,7306,4580,7311
6793,13200,7040,6187,6190,6521,4954,10806
6794,7815,7651,10518,11680,6699,164,6810
6795,5095,4518,4580,7311,8040,9592,9598
6796,6332,4816,9778,163,8927,8944,7534
6797,13146,8881,12486,1027,205,1603,4822
6801,2032,4436,2476,3359,233,2037,11543
6802,3251,236,1037,213,10953,7825,7048
6807,4911,7493,8828,3252,11161,5417,7753
6809,5570,1328,5636,4195,6711,3256,5255
6810,4016,602,1059,3741,6258,1336,5505
6816,6322,1796,5980,10264,10964,6321,10445
6817,5575,1691,7078,7816,1792,8938,6219
6818,5331,4159,2301,3336,7034,3896,7198
6826,11587,7512,1089,3298,6362,7474,4603
6827,11569,3601,6115,8091,6358,8443,9897
6829,5069,283,7805,282,3000,1023,7206
6832,5589,2827,9341,1781,1773,7854,7444
6841,3763,6966,10059,827,4608,12674,3300
6843,3766,7645,11870,5256,6887,7391,603
6844,8972,11596,11294,7756,405,6145,7460
6845,1459,5577,6242,6709,2551,2547,783
6846,6511,414,6713,8720,2139,9241,6847
6847,9237,9524,7487,9522,8720,10407,6511
6848,4505,7356,1798,2531,7763,7420,3773
6868,6464,2382,10566,7457,6359,9074,11390
6869,1800,12004,7786,4272,4923,6335,5545
6871,8697,4997,1322,1318,7320,6662,12017
6872,9736,7224,2313,7327,9732,8224,606
6873,6110,5713,6495,11498,404,5214,1758
6874,615,3459,6879,9107,3716,10578,10872
6875,5769,51,2309,7521,8245,1877,9090
6879,4810,7377,10622,5148,4162,3975,9739
6880,11320,6780,8050,7506,1510,2713,8874
6885,12600,2715,3135,12049,12614,7673,10787
6886,9997,4285,149,9748,7178,831,10495
6887,8341,5010,12173,10787,7673,12049,7511
6888,4424,828,9493,8339,7384,11074,151
6889,2452,5929,11250,4870,9373,6329,7597
6890,7310,3136,8375,6920,7728,7125,6502
6891,5095,4521,4518,5466,5433,9592,10612
6892,5466,10612,7466,6192,4581,1960,5095
6893,6527,7623,9774,5152,6596,4675,7134
6894,5613,1029,2460,8387,5654,4180,4179
6895,4008,1607,3600,12230,10255,3142,11116
6896,5237,5155,6094,6114,4607,3190,9000
6897,6053,2543,6843,5156,10878,11439,9832
6898,2036,2349,6574,8425,8405,3355,4185
6899,3883,602,11071,6589,12721,6258,5119
6900,7726,5391,601,10248,5316,6272,2033
6901,5905,251,7491,513,252,13027,2221
6902,4453,246,9111,8224,1062,1337,9546
6903,611,4913,10958,5637,6272,1061,10248
6904,8740,2704,9484,5255,10757,2706,9734
6908,5169,12210,3366,8879,11774,1063,8654
6909,8880,5638,7737,6579,10445,5989,5889
6910,5393,12652,7226,5907,10860,5920,10451
6912,4325,1461,7615,4972,9888,12239,3928
6913,4969,7703,2304,6697,5009,1498,278
6920,6362,2791,10546,6466,1785,9905,3293
6923,11943,7490,597,4970,6631,2681,2825
6924,3189,8841,292,3140,6144,6287,3602
6925,6608,4431,7562,6760,5433,4581,6987
6927,3190,853,3299,3300,4608,11411,9000
6929,3300,11411,3190,4608,853,9436,3299
6933,1797,9485,12694,7363,3788,7488,8842
6948,6923,6791,400,401,1801,7740,12948
6950,4993,780,1806,786,11505,6244,5909
6954,7319,2700,6751,1320,3713,6123,8677
6956,8680,7099,3712,4997,3211,12017,8697
6957,9103,6074,3326,8228,5292,7112,8721
6959,4941,2584,10623,6347,825,2314,4162
6960,4403,1497,10485,9002,3980,6795,11073
6962,4515,7200,10614,6353,3417,8341,12766
6964,6396,6527,7345,4289,5307,4584,9774
6965,6330,4954,7397,2911,6479,4891,6187
6966,5770,6290,9598,3139,2449,7358,4889
6967,1972,1028,1032,2635,1610,1602,5602
6968,6491,7945,7946,7931,7911,3878,2640
6971,6123,3102,2699,2700,1320,6610,7319
6975,4324,8015,9980,3362,7716,11352,1069
6976,3896,2301,2702,5978,12731,7269,266
6979,3181,7462,2789,1472,7996,277,8999
6981,5094,8347,11570,6541,9987,8482,6580
6982,8826,12920,6389,9920,6517,9324,5416
6983,6389,12920,8826,9324,8827,5416,9915
6986,9419,11210,289,2828,9416,7015,7862
6987,1775,9073,6129,10618,7541,10868,5981
6988,3184,8816,9523,2374,2685,8723,6231
6992,6964,8994,10033,6346,8993,11854,7540
6996,6413,7374,1745,3765,8013,3301,5134
6998,11028,1458,6923,401,397,6333,9466
7001,2145,8611,7093,11381,7774,10427,4241
7002,5768,7727,8882,3461,7218,1290,7665
7003,12273,2534,9939,2379,9548,5258,6578
7013,12125,6888,6652,6639,8652,9943,1300
7014,3687,11278,3790,6706,2857,6654,2149
7015,1454,9487,5354,11497,1314,5737,5356
7016,5908,1803,1757,4401,4268,4242,2537
7017,1304,1805,7861,7786,8066,7169,8067
7018,5212,6655,5356,5737,4875,1454,1363
7023,9483,6588,9093,8208,6754,12579,6899
7025,5147,11644,5362,8529,7467,10873,4327
7026,5296,4160,11651,7552,3227,8957,1793
7027,10085,61,7605,8134,5297,10620,10764
7028,12760,7377,10622,5148,4162,3975,9739
7029,3330,9583,958,1551,7773,3462,9976
7033,7035,10561,4287,9154,6344,6185,1490
7034,6727,6332,8372,7534,11331,6920,163
7035,6188,1025,9780,7515,1018,8057,8055
7036,7597,7205,7518,5929,7270,1008,9786
7037,8944,9778,163,12712,7687,6194,7125
7038,3235,6818,2727,6817,3724,8385,3524
7039,1033,5947,11932,12506,8385,6203,3524
7040,5884,6431,2635,11111,4821,2724,1027
7041,5602,6204,3722,7412,4695,6431,1972
7042,205,3361,9234,1603,3892,7482,7901
7044,7404,1483,3148,834,4282,5312,4295
7045,4013,10092,834,3148,1483,9235,5501
7046,5117,5116,3880,4011,4910,4010,2468
7048,5571,8243,10247,6845,1774,10683,11769
7049,5523,7491,513,8342,251,4592,6471
7050,6637,9522,9524,415,1358,11248,4879
7059,4322,263,8963,7778,7151,1292,7456
7068,3295,612,7079,9932,8486,4851,10695
7069,10695,5345,7644,7079,8479,3295,612
7070,8497,2828,5196,285,10607,11210,7489
7078,5438,2687,5890,6477,8918,2876,7357
7079,11250,4579,5929,4078,9373,2452,7597
7089,3683,5140,11494,1031,3688,1601,3420
7090,13163,1301,5711,3419,5139,1298,11384
7091,5353,11932,5352,5075,12506,3420,3688
7092,7091,5355,7549,7604,7600,7964,408
7093,1363,1454,11497,4924,12988,9487,4795
7094,3208,6586,7321,6626,2186,1316,7261
7097,1769,5142,2875,12339,1768,5971,12005
7099,6792,5796,8237,607,12157,4928,610
7100,1358,6030,260,1772,13036,9100,7331
7101,10556,5146,6892,259,509,542,6051
7102,5002,8232,6891,6031,8765,7100,6793
7103,6241,3837,3107,3838,12163,7686,3458
7105,7446,3977,7706,8330,8064,7671,10428
7106,2883,10616,65,4404,10017,8133,6336
7107,9740,7387,8957,5299,7552,5296,11651
7108,7681,7556,8340,11074,7696,5009,9157
7109,4284,10495,4285,831,9748,1498,4574
7110,1947,7358,2716,5770,10446,4694,6290
7111,763,5903,8861,10810,8924,160,6816
7112,7397,5904,2911,3137,4693,7707,6330
7113,3232,10877,11419,1315,10525,7937,7940
7114,5719,10530,4910,4011,3880,5116,6125
7115,4011,3880,5116,4910,10530,5719,13018
7120,4531,7493,8828,3252,11161,5417,4288
7121,4015,8714,4196,4452,6057,11771,5876
7122,4594,611,10958,5637,6272,10248,1061
7123,10420,5167,5772,5507,7705,7685,13027
7124,776,1795,5588,5525,5394,6323,2787
7125,10571,4455,7535,5177,6325,11774,2361
7134,5877,6688,12251,6232,6986,6390,2684
7135,7647,3602,6144,7575,6287,292,8841
7149,10421,3416,5073,5879,7103,5703,5710
7150,12123,11032,10459,4323,9977,5936,7115
7151,609,1344,11381,3789,8764,1770,2203
7152,1750,10610,11382,4504,6243,1293,8104
7164,5545,7786,1761,4556,1800,10567,1760
7165,1303,1363,6929,11992,4876,1312,11497
7166,3954,5892,3324,1766,5144,2185,5579
7167,4999,1318,7320,1322,9239,8697,12741
7168,4511,3107,3714,6472,3109,7443,6241
7169,12157,8237,610,12019,6792,6363,4879
7171,13122,3362,7122,2587,7779,11352,6116
7172,13122,3362,6116,11352,7779,7122,2587
7173,4670,2584,10623,6347,825,2314,5600
7174,10621,10615,2710,9012,10617,824,857
7177,7250,6500,6501,7388,7355,2910,2451
7178,4283,12048,10620,957,7808,8931,61
7179,6187,6330,4693,6479,7553,2911,11321
7180,4528,8881,1027,12486,205,4821,4823
7181,5741,2458,3147,2462,4432,2730,11113
7185,13251,11127,1048,5378,601,2033,4591
7186,7107,3253,10246,11769,3153,3255,8243
7187,5722,7827,10681,258,255,5743,1327
7189,5574,9998,1689,4201,12087,3363,12494
7190,11789,3258,10260,5394,6323,1790,5588
7192,7703,2304,4603,1498,5519,5300,5009
7197,11943,6631,10867,4605,286,7426,7490
7198,484,2537,1757,7755,3424,4401,5880
7200,3928,7615,10015,4325,4602,1461,9431
7205,3416,7103,5073,10421,13112,2144,6130
7206,10310,5347,3756,1781,6232,284,9341
7215,4506,5445,2861,5590,7468,3421,1296
7217,4873,1301,5711,5139,3419,2862,1298
7218,4639,780,1806,6244,786,1307,6925
7220,12288,1808,5578,7167,5737,5356,1314
7223,12741,8697,1322,1318,7320,12017,7732
7224,4927,7320,1318,1322,3955,9239,782
7225,8232,4882,8765,6891,6031,6793,9974
7226,5217,11413,7336,1884,11412,1885,9110
7228,5518,959,6533,6046,5465,11562,1515
7229,7696,4888,7703,7681,8340,6697,6996
7230,12173,7511,12766,8341,10787,7376,7673
7232,4516,7035,10784,12171,7794,2290,6788
7233,5932,7409,7855,5567,5153,7344,9975
7234,12710,6521,6190,7039,6904,10806,7497
7235,5955,4010,4182,5098,5617,5720,6124
7239,5773,3884,4193,7820,10837,7059,5316
7240,13150,11127,1048,5378,2033,2475,229
7241,5523,13031,513,7491,6471,251,7618
7246,12736,282,283,7805,1023,3000,7589
7250,2684,8809,6390,7865,3613,3756,5347
7256,7103,3416,4974,10421,2144,13112,7436
7260,3418,3090,7468,5590,1299,2731,3421
7261,5352,8654,4874,7994,3791,5353,1752
7264,4507,7792,6407,8014,7571,3952,11500
7266,7438,3455,1878,600,2311,5358,7323
7267,68,63,3228,3338,9955,7287,7264
7268,5517,8882,7727,3461,7769,12960,5768
7269,3227,12036,4160,4809,7552,5296,6912
7270,5362,10873,4327,4808,11644,5147,7467
7274,4719,8347,11570,8482,9987,6541,294
7275,4518,4521,4581,9592,8040,7306,7311
7276,5501,5720,5502,5955,4010,13246,834
7278,3880,4011,4911,13018,5117,2468,4910
7279,13018,5117,3880,4011,2468,5312,4911
7283,1778,12544,7332,12678,244,5257,10679
7284,3743,6589,4590,3883,5637,8937,602
7287,6220,5318,8938,7625,7816,5701,7389
7296,12120,9475,6692,7935,7374,3765,8549
7299,8049,11231,782,2551,6709,6242,783
7300,6761,7522,3745,6578,9548,6712,6715
7306,5711,1301,4873,4993,1031,1298,3419
7307,4872,11494,3683,1031,1601,3688,3420
7309,6992,2156,2154,482,6933,6927,10569
7310,2875,12339,4878,1769,5971,12005,4274
7311,6055,6658,5921,12018,5849,12144,3453
7312,1766,3324,3707,3206,2185,4926,4367
7313,2310,7853,9735,8741,2705,3326,12004
7314,10556,4881,259,509,6051,542,5752
7315,4808,5435,8529,2711,5362,2585,12662
7316,10622,4162,4811,12760,7377,4670,4944
7318,5931,9122,2378,8842,1290,8905,7217
7319,8612,6596,7623,4584,9596,9774,7125
7320,5567,7855,5932,13200,9975,7409,7562
7321,11417,9208,3523,3351,5616,9233,7930
7322,5237,4587,9000,4608,5914,3190,3299
7323,9832,2485,11439,6843,2347,11117,6829
7326,7439,3254,5742,7314,6076,7771,6078
7327,10420,4915,5772,5507,9482,7685,7705
7329,274,9236,7151,11455,7068,2786,5945
7330,4597,8879,12210,3366,11774,1063,8654
7331,11774,4455,275,10571,4917,6325,10269
7332,6000,6392,6579,7737,2787,5638,776
7333,4719,5095,11570,6541,5344,9987,8482
7336,2519,6872,9928,6041,287,7321,8478
7337,285,8497,4853,10307,7489,2828,291
7340,12674,10313,12535,5527,6058,6965,10059
7344,8943,5702,6476,7401,7226,2381,12124
7345,12688,5639,6025,9481,410,8918,4078
7351,12988,6655,5356,5737,9204,4876,1454
7354,5291,7260,6681,10570,6626,3707,4367
7355,5713,6110,1881,12745,8982,404,6623
7356,7441,3457,9382,12019,8236,9113,6175
7357,10751,1772,12703,2189,1782,7330,6030
7358,5008,11413,7333,1884,11412,1885,9110
7362,3238,4434,3879,3237,5979,2305,5933
7363,5156,4587,5914,9000,6094,4608,3299
7365,5569,4014,4296,230,229,11743,1046
7366,3739,4183,1040,6832,9853,9833,7413
7369,4195,256,9484,12778,2704,2706,8740
7374,7645,11870,3766,4549,603,7391,2832
7375,12544,1778,2973,5119,12678,6257,244
7376,3748,5349,3365,12683,8963,263,9939
7377,5351,7449,10717,9596,11037,11044,7584
7384,399,7611,1451,1450,8796,4076,3690
7385,2289,12441,4273,6027,2549,3097,12134
7387,5214,10570,8410,4367,6681,7260,3707
7388,8721,8228,9109,9103,6074,4669,3326
7389,9206,614,7475,8227,9111,7017,261
7391,5738,7135,10428,1382,6037,5871,7446
7392,4809,11651,4160,7552,8957,1793,3227
7393,8134,61,4810,6909,10085,10620,7605
7394,8957,4887,9740,6045,7385,11651,7552
7396,5519,7374,2304,1465,10099,10098,7539
7397,7344,4289,6396,6391,8850,12881,161
7398,10522,11713,7688,1945,7781,1010,8934
7399,4291,1601,1605,3683,6033,4872,5585
7401,4295,13014,6605,4433,1483,7404,3148
7402,7514,10530,9999,7268,6629,266,2468
7403,2305,11918,3237,3879,4294,3238,5587
7404,10837,7783,7059,5391,10250,7726,13251
7405,6893,8757,3360,9088,6416,6282,7859
7407,8938,7816,6220,5134,7070,7388,5575
7408,10968,5945,774,8059,8906,7716,7151
7409,4159,12731,3336,7033,2301,7197,66
7411,7492,7090,6266,2372,6895,7267,2367
7412,6540,7948,5193,5526,7306,7677,6773
7413,8479,7644,4852,7437,1740,10695,7784
7414,3756,6232,8809,4975,6390,7865,10310
7420,1802,5946,5921,792,5800,5577,10714
7425,12683,9978,10684,1777,9939,3748,3365
7426,8724,9237,3745,9241,6511,10407,6713
7427,9979,10717,7449,9596,11044,11037,7584
7435,5080,8654,7994,4874,1752,3791,5353
7436,4874,11932,3420,3688,5353,5080,12506
7437,4795,9487,11497,1454,1314,5737,1452
7438,7091,4875,7600,7549,7093,7604,407
7439,5737,1314,4997,9204,5213,12988,12288
7440,786,7570,6988,1456,4639,4994,6054
7441,4399,553,1879,7102,8230,7437,8226
7442,7276,6684,5591,6175,5563,6363,617
7443,5295,614,7475,261,8227,9111,6218
7444,11319,5797,10016,7187,3225,9011,10087
7445,4808,5094,5148,11644,10873,4327,8529
7446,5816,7758,1511,10089,2582,12239,9147
7449,11417,5155,9233,5616,7930,3523,3351
7450,3524,6817,8385,2463,10527,12184,3235
7452,3352,6077,5933,4434,5237,5587,7931
7454,1048,2033,229,1046,230,239,1990
7455,3152,5915,7771,6216,7314,8427,6078
7456,1056,1686,5934,7572,1058,2701,5746
7457,5317,4591,7726,7059,7783,10837,1685
7458,1682,8428,6269,1352,7323,10682,3889
7460,4600,12652,7225,10860,5907,5920,12659
7461,5588,5525,1795,6323,4916,776,11789
7462,12660,8906,1799,9601,6690,771,8059
7463,1360,5417,6389,4730,8827,8830,12920
7464,5417,1360,8828,6389,4730,7493,12920
7466,6608,4521,4694,5770,4581,9598,7310
7467,6873,11211,8700,6735,2520,5990,8486
7468,2711,2585,12662,5148,8529,9010,4808
7471,3098,9240,12681,2832,7389,603,2376
7474,5937,3893,9594,7363,9600,269,10447
7475,4870,2687,6477,8918,5890,7356,3772
7482,4506,2861,13163,1296,3421,6706,2857
7484,482,2154,6927,10569,2156,6933,6992
7487,9739,6487,10017,6336,4404,65,8133
7488,6046,5828,5815,9013,10000,6142,1510
7489,12772,10612,4581,5098,4518,4521,9592
7490,5654,1029,3144,7904,4585,5613,1970
7491,7930,7939,12175,7912,5376,5616,11417
7492,7475,4823,205,3361,3892,1603,7042
7493,5720,5116,5502,5955,4010,13246,834
7494,5116,4010,5955,5502,5720,834,13246
7497,10092,13015,4013,11588,1484,2703,9011
7498,2039,5956,1336,7749,7049,6467,7105
7499,5772,5168,10420,4915,10396,6282,9482
7500,2357,7827,5999,5521,13154,10680,1327
7503,5169,7151,274,11455,7068,2786,5945
7506,3187,10573,6174,2826,4057,8207,6900
7508,856,8526,6979,6981,2522,9060,6959
7509,4553,9524,8720,9522,7484,6511,5351
7511,3100,5578,7613,7457,1808,4997,12288
7512,5092,7769,8882,7727,11269,3461,10447
7513,5009,959,6533,1515,11181,11562,6021
7514,5307,2304,7539,1465,10098,7374,4970
7515,3141,5616,2459,11417,3233,3523,3351
7517,5999,2357,9545,6619,8740,256,616
7518,5743,506,10955,6897,1683,258,10390
7519,13031,5069,513,7490,251,6471,7733
7521,5723,5888,10258,8477,7498,10256,7152
7522,4916,776,5588,5404,1795,6323,6065
7524,6143,8443,7948,8091,6540,6358,6773
7528,6058,12674,5202,12535,10313,7542,4075
7530,783,10714,8049,4927,6709,6242,5002
7531,5437,3098,12681,2832,7389,603,6886
7534,8724,6713,6846,414,4552,6511,5351
7535,6047,7573,7420,11248,6637,8764,3789
7539,4924,1761,7786,480,10567,1760,7857
7540,11025,11498,6987,7518,2153,1302,1453
7541,7228,2155,2152,1808,7167,777,12288
7542,1804,12297,2536,6889,1452,1308,3200
7545,7519,9090,5591,9206,51,7276,8225
7547,2908,2290,152,7035,7794,4516,5012
7548,5154,7855,5932,13200,7408,7562,9975
7549,11918,6064,5834,1034,5721,6114,3525
7551,4296,5254,230,1046,1990,229,4014
7552,12720,1328,5636,4195,6711,3256,5256
7553,8243,6845,13027,10247,1774,10246,10683
7555,7807,1064,7152,1693,7498,1692,6117
7556,13157,9998,1689,4201,12087,3363,7782
7557,12727,7070,7816,1691,8938,5330,1792
7560,4059,11200,5780,10608,166,7823,7850
7562,4551,1459,6242,6709,2551,10714,1802
7570,4997,12288,1808,5517,9204,7167,5357
7571,4387,5891,6797,10094,5892,10776,4926
7572,12704,7658,1480,3462,11415,2713,4812
7573,5754,55,56,6093,6336,6487,3975
7575,5942,4179,4180,6062,2460,3146,8387
7577,5316,4434,3238,3879,5237,2305,3237
7582,1795,4916,5404,776,5526,6323,11789
7584,12737,2827,9341,1781,1773,7443,7854
7589,7467,3418,3090,5075,3421,2861,13163
7592,9206,5566,7276,6684,6363,7519,9090
7594,5902,857,9012,1506,2881,10621,9003
7595,2314,825,6347,4944,2584,4670,10623
7597,5833,4429,6186,7801,1293,6243,3682
7598,4822,6204,7411,4695,3722,1972,4432
7599,4585,1029,5654,2460,8387,9233,4180
7600,3141,5521,11417,5376,9234,12175,7930
7601,4182,6124,1034,6064,13246,5721,3525
7602,5663,2732,2731,1049,1038,3150,11718
7603,244,6091,6132,10679,5958,5119,1346
7604,5571,12720,6711,257,3256,1328,256
7605,4914,4594,611,6589,10958,6258,5132
7606,7737,6579,4599,10445,6000,6392,8347
7611,6025,12688,410,4078,5212,413,11250
7613,6042,6603,7229,5734,7715,3198,1762
7614,3835,9971,1353,4281,3329,1779,11414
7615,5870,10572,10757,6619,259,10556,8740
7618,9233,1029,5616,4585,7904,3144,2723
7619,5875,1606,6062,4180,5942,4179,2460
7622,10889,2732,2731,1049,1038,3150,11718
7623,4450,8937,9513,9521,7261,2221,9490
7624,10395,7439,5923,8757,6416,7050,9482
7625,7624,12659,6480,7731,5134,6220,1690
7634,8943,5211,6476,2381,7399,3415,7226
7635,5710,13112,10421,5879,6130,9932,5714
7636,5710,13112,9932,5879,10421,6130,5714
7639,5140,1301,4873,4993,1298,3419,11383
7640,439,5926,6060,4077,406,3692,6334
7642,5215,6110,12745,404,8982,1758,7327
7643,6130,6691,53,6686,10421,11072,5710
7644,4910,10530,4911,4011,3880,6125,5117
7645,5502,5116,5955,9235,4010,13246,834
7646,3525,1034,4294,11918,6124,2305,5624
7647,13154,10681,7827,258,255,7113,5743
7651,5525,10258,8477,5888,7498,6296,10256
7657,12135,3691,3769,10471,8583,5922,4240
7658,5844,6494,792,6147,4239,6376,5800
7660,1374,7414,412,7497,1798,7763,7355
7664,3198,5649,1762,6042,7715,6603,7229
7665,6465,485,778,7171,10876,6054,2151
7666,5357,1314,4997,1454,12288,4795,9204
7668,5296,6037,10428,4161,11648,8935,7135
7669,830,12041,4405,11668,8331,1508,1552
7670,5771,6203,1600,7848,2457,10527,3350
7671,13148,2458,2462,2730,3147,4432,11113
7672,6078,3254,7771,5167,7314,7438,6898
7673,5523,258,13154,5723,7827,506,10681
7674,11770,1058,7571,1780,1686,5391,1056
7677,5957,2299,7541,4075,4327,10311,8993
7681,7642,260,604,1358,8226,9100,7102
7685,6051,509,3836,2308,259,5147,8706
7686,10613,955,5939,940,134,6778,6364
7687,5585,6093,3975,55,56,1480,6487
7688,2455,10811,1021,7164,3343,10422,1965
7692,5906,10259,8849,5935,5919,10266,7528
7696,12960,7727,8882,3461,7217,1290,5092
7699,12755,51,2309,7519,1877,8245,9090
7702,4694,6290,9598,3139,2449,7357,4890
7703,5741,6203,1600,10527,7848,2457,3350
7705,5508,5168,10420,4915,9482,10396,6282
7706,13251,3884,4193,7820,4276,10837,7059
7707,4059,5577,11200,7823,10608,10308,7850
7715,4879,6792,607,8237,12157,7669,8245
7716,3225,9011,10016,5362,11319,1484,2703
7718,6040,10463,7069,10259,7528,10266,10261
7721,4239,792,5921,5349,6494,5144,5946
7725,5938,8806,12159,12158,10393,3106,10557
7726,10000,5466,6046,5828,10034,6142,1510
7727,9208,1511,7758,10089,2582,9147,12239
7728,9013,6046,5466,1510,5816,10000,8050
7729,4429,5602,6186,1293,6243,7801,11382
7731,6114,5569,6094,11918,6064,5316,1034
7732,5944,7908,9521,1688,9513,6576,7733
7733,6073,7665,11410,3839,3717,6693,9120
7735,5726,6494,6147,6376,6885,7909,792
7737,11383,2150,11384,1298,3419,1296,2857
7738,12144,6658,3453,6055,10714,5946,5144
7739,10572,5654,10757,259,10556,6892,4881
7740,6092,7135,1793,7733,1382,11651,59
7741,5663,4180,7928,2460,7898,4179,1606
7742,4196,6057,11771,613,11071,4015,4452
7745,13106,6688,12251,6986,6232,6390,2684
7747,13112,5710,5711,7850,9932,10421,11232
7749,11500,1757,8014,7611,7457,1803,5081
7752,6033,4292,4178,1605,3144,2723,3146
7753,4821,6431,2635,4822,11111,2724,5613
7755,6975,2475,9834,11127,8342,6759,1986
7756,1684,6056,3154,7645,1771,2701,6134
7757,7498,7152,10256,7807,5574,1692,10258
7758,5989,8962,6219,1691,8880,9595,5768
7763,2876,4870,2145,5445,2687,11381,12959
7766,6797,5580,10094,1768,5892,8676,4387
7767,3954,4926,5892,3324,1766,5580,5145
7768,5600,2297,12526,9012,9956,9003,857
7769,4891,160,6816,763,8861,10810,8924
7770,7706,3137,13084,7396,2911,6479,4693
7771,4592,252,251,2970,2221,1061,7490
7773,5935,5768,8849,6443,6296,10259,5890
7774,10860,7589,7225,12652,6976,7809,4600
7778,4796,1803,4401,1757,4268,4242,3694
7779,11505,1305,1302,6987,7553,780,2153
7781,5721,13246,5502,6094,5955,5116,8349
7782,12468,7770,3152,7314,6078,6216,5743
7783,2358,2360,6117,1693,1771,1064,5574
7784,2359,265,10266,6908,7528,1695,7358
7785,6065,10451,4600,7225,5394,12652,6323
7786,5349,5814,792,5946,1802,4239,5144
7790,8583,3951,3691,4270,1457,3769,12135
7792,6416,10395,7859,5701,10680,3360,1327
7793,6134,7149,10261,6040,7069,7048,5800
7794,10868,2683,6129,4236,1775,4732,10618
7801,439,5713,6060,3692,6334,4077,7093
7802,7595,4579,4816,13062,2452,11250,7200
7803,5152,8905,2378,8842,9122,6522,1290
7804,13200,7855,7408,5568,5154,7340,9975
7805,6077,5378,3352,4434,5237,4012,3238
7807,1686,5391,1056,2701,7571,6898,4913
7808,5907,6443,6296,8849,5768,10258,7592
7809,4323,2545,1690,12123,4921,7215,10459
7812,5438,9594,3893,269,9600,7363,10447
7815,5815,8806,12159,12158,10393,3106,10557
7816,955,5754,940,10613,10086,6778,134
7817,4179,5587,4180,2460,6062,8387,3146
7819,6039,6461,2641,3894,264,11775,5720
7820,5843,1688,7908,8429,9521,7737,6576
7821,10968,774,5331,8059,7068,11455,7151
7823,1802,5349,5922,10714,5870,5578,12144
7824,4820,1033,11932,12506,8385,5354,6203
7825,4010,5116,9235,5721,5502,13246,834
7826,2039,7747,5507,7105,1336,7049,10683
7827,5750,2299,8993,10311,3926,7539,7541
7831,6091,6257,6132,1346,5636,1062,2973
